node,R,,toV_u30,frV_u30,toV_3060,frV_3060,toV_6090,frV_6090,toV_o90,frV_o90,toV_u60,frV_u60,toV_u90,frV_u90,,,,,
7035,14415.34217,14.41534217,0.020004599,0.056104852,0.271326742,0.432053346,0.382386756,0.305817429,0.319843642,0.199586112,0.291331341,0.488158197,0.673718096,0.793975627,,,,,
7036,13813.03923,13.81303923,0.017935158,0.071280754,0.244883881,0.446309496,0.392733962,0.289721775,0.339388365,0.18762934,0.262819039,0.517590251,0.655553001,0.807312026,,,,,
7037,13215.92637,13.21592637,0.015635778,0.086226719,0.219360773,0.454127386,0.403081168,0.276845252,0.356863647,0.17774201,0.234996551,0.540354104,0.638077719,0.817199356,,,,,
7038,12835.48394,12.83548394,0.014486089,0.099103242,0.201425615,0.457346516,0.412968499,0.267417797,0.366061163,0.17107381,0.215911704,0.556449759,0.628880202,0.823867556,,,,,
7039,12425.60209,12.42560209,0.11151989,0.111060014,0.438261669,0.458496206,0.274085997,0.260059784,0.170613934,0.164865486,0.549781559,0.56955622,0.823867556,0.829616004,,,,,
705,12306.07783,12.30607783,0.128765233,0.093124856,0.429524029,0.454357324,0.264658542,0.281673948,0.171533686,0.165325362,0.558289262,0.54748218,0.822947804,0.829156128,,,,,
706,11727.6685,11.7276685,0.110140262,0.108990573,0.431823408,0.459875834,0.274315935,0.267877673,0.178661761,0.158197287,0.54196367,0.568866406,0.816279605,0.836744079,,,,,
7050,10578.98581,10.57898581,0.082547712,0.043918142,0.421936077,0.433203035,0.295930099,0.322832835,0.194527478,0.194987353,0.504483789,0.477121177,0.800413888,0.799954012,,,,,
1801,10177.23752,10.17723752,0.164175673,0.05633479,0.459415958,0.441710738,0.228098413,0.311565877,0.142791446,0.184870085,0.62359163,0.498045528,0.851690044,0.809611405,,,,,
1800,10329.28209,10.32928209,0.150839273,0.066681996,0.462405151,0.443550241,0.234076799,0.30466774,0.147620143,0.180041389,0.613244424,0.510232237,0.847321223,0.814899977,,,,,
1803,10689.57791,10.68957791,0.12255691,0.088066222,0.464244654,0.450448379,0.251552081,0.286502644,0.15566797,0.169004369,0.586801564,0.538514601,0.838353645,0.825017245,,,,,
805,10722.22278,10.72222278,0.109910324,0.099563118,0.465394344,0.450908255,0.258220281,0.279604507,0.160726604,0.164175673,0.575304668,0.550471373,0.833524948,0.83007588,,,,,
797,10525.2567,10.5252567,0.103012187,0.10485169,0.464014716,0.453897448,0.263968728,0.272706369,0.162566107,0.162106231,0.567026903,0.558749138,0.830995631,0.831455507,,,,,
807,10286.96539,10.28696539,0.096803863,0.113589331,0.462865026,0.45366751,0.269257301,0.267417797,0.1655553,0.159806852,0.559668889,0.567256841,0.82892619,0.834674638,,,,,
801,9917.538171,9.917538171,0.086226719,0.124166475,0.461485399,0.457806392,0.275695562,0.257070591,0.171533686,0.155897908,0.547712118,0.581972867,0.82340768,0.839043458,,,,,
799,9419.827123,9.419827123,0.073350195,0.141871695,0.454817199,0.458956082,0.285812831,0.243734192,0.180731203,0.15014946,0.528167395,0.600827777,0.813980225,0.844561968,,,,,
7044,7949.326218,7.949326218,0.038859508,0.206484249,0.424465394,0.439871235,0.319843642,0.213612325,0.21085307,0.134053805,0.463324902,0.646355484,0.783168544,0.859967809,,,,,
806,7655.928766,7.655928766,0.149229708,0.223729593,0.458726144,0.433892849,0.239825247,0.206484249,0.146240515,0.129914923,0.607955852,0.657622442,0.847781099,0.864106691,,,,,
809,7366.219519,7.366219519,0.129914923,0.183490458,0.464474592,0.461255461,0.24833295,0.219590711,0.151759025,0.130144861,0.594389515,0.644745919,0.842722465,0.864336629,,,,,
811,7146.31626,7.14631626,0.134743619,0.209933318,0.448838814,0.453437572,0.253621522,0.206944125,0.157737411,0.124626351,0.583582433,0.66337089,0.837203955,0.870315015,,,,,
4353,7257.525213,7.257525213,0.116808462,0.183720395,0.450908255,0.460105771,0.263508853,0.219360773,0.162796045,0.130834675,0.567716716,0.643826167,0.831225569,0.86318694,,,,,
1595,7261.866841,7.261866841,0.133823868,0.201655553,0.444929869,0.457346516,0.255461026,0.207633939,0.159576914,0.127155668,0.578753736,0.659002069,0.834214762,0.866636008,,,,,
7043,7042.688043,7.042688043,0.12692573,0.200735801,0.442400552,0.455966889,0.261669349,0.20970338,0.163255921,0.127845482,0.569326282,0.65670269,0.830995631,0.86640607,,,,,
7041,6460.178921,6.460178921,0.102782249,0.240744999,0.44263049,0.440101173,0.276845252,0.195677167,0.1722235,0.117958151,0.545412739,0.680846172,0.82225799,0.876523339,,,,,
808,6036.267675,6.036267675,0.085996781,0.266498046,0.441250862,0.434352725,0.289721775,0.181421016,0.177971948,0.112669579,0.527247643,0.70085077,0.816969418,0.882271787,,,,,
810,5841.626063,5.841626063,0.07059094,0.284893079,0.438261669,0.429983904,0.299839043,0.16992412,0.184640147,0.108530697,0.50885261,0.714876983,0.808691653,0.884801104,,,,,
621,5325.838679,5.325838679,0.328581283,0.310646126,0.415727754,0.421016326,0.146930329,0.157967349,0.103012187,0.104621752,0.744309037,0.731662451,0.891239365,0.8896298,,,,,
278,5414.666606,5.414666606,0.32559209,0.326051966,0.415957691,0.420326512,0.147620143,0.146240515,0.103931938,0.10048287,0.741549782,0.746378478,0.889169924,0.892618993,,,,,
4418,5711.087306,5.711087306,0.310416188,0.077029202,0.422166015,0.443780179,0.155208094,0.296389975,0.105771442,0.176362382,0.732582203,0.520809381,0.887790297,0.817199356,,,,,
753,5866.097272,5.866097272,0.297309726,0.083467464,0.426534836,0.446539434,0.16118648,0.291561278,0.108300759,0.171763624,0.723844562,0.530006898,0.885031042,0.821568177,,,,,
755,6011.574537,6.011574537,0.283513451,0.094504484,0.432053346,0.450908255,0.169234307,0.282823638,0.110140262,0.16670499,0.715566797,0.545412739,0.884801104,0.828236376,,,,,
7040,6449.200568,6.449200568,0.257530467,0.109680386,0.438261669,0.453897448,0.183490458,0.269487238,0.115198896,0.161416418,0.695792136,0.563577834,0.879282594,0.833065072,,,,,
7042,7022.284073,7.022284073,0.225799034,0.130834675,0.446309496,0.458956082,0.200045988,0.252241895,0.121867096,0.151988963,0.672108531,0.589790756,0.872154518,0.842032651,,,,,
757,7246.297495,7.246297495,0.213152449,0.141641757,0.447459186,0.459415958,0.206714187,0.243274316,0.126465854,0.149459646,0.660611635,0.601057714,0.867325822,0.84433203,,,,,
4354,7277.107264,7.277107264,0.194527478,0.111060014,0.452747758,0.456196827,0.215681766,0.266727983,0.131064613,0.16003679,0.647275236,0.567256841,0.862957002,0.833984824,,,,,
759,7130.347102,7.130347102,0.214991952,0.127845482,0.439871235,0.458956082,0.211312946,0.253161646,0.128765233,0.154978156,0.654863187,0.586801564,0.866176132,0.83996321,,,,,
762,7362.057723,7.362057723,0.187859278,0.112899517,0.447919062,0.471372729,0.223039779,0.256150839,0.135433433,0.153828466,0.63577834,0.584272246,0.858818119,0.840423086,,,,,
1589,7681.87934,7.68187934,0.214532076,0.129455047,0.423315705,0.470912854,0.218670959,0.244883881,0.137502874,0.148769832,0.637847781,0.600367901,0.85651874,0.845251782,,,,,
7045,7931.971855,7.931971855,0.198896298,0.03311106,0.430903656,0.409979306,0.224419407,0.339388365,0.139802253,0.211542883,0.629799954,0.443090366,0.854219361,0.782478731,,,,,
803,9392.319048,9.392319048,0.139802253,0.065762244,0.444699931,0.439411359,0.251552081,0.30466774,0.158657163,0.184870085,0.584502184,0.505173603,0.836054265,0.809841343,,,,,
7583,9876.077174,9.876077174,0.124166475,0.079328581,0.443090366,0.446079559,0.263278915,0.293170844,0.16440561,0.176362382,0.567256841,0.52540814,0.830535755,0.818578984,,,,,
770,10281.53294,10.28153294,0.109680386,0.089215912,0.44263049,0.451368131,0.273856059,0.284893079,0.168314555,0.169004369,0.552310876,0.540584042,0.826166935,0.825477121,,,,,
7049,10511.78584,10.51178584,0.100022994,0.097033801,0.443550241,0.455277075,0.277765003,0.276155438,0.1722235,0.165095424,0.543573235,0.552310876,0.821338239,0.828466314,,,,,
763,10738.41622,10.73841622,0.093584732,0.103012187,0.441710738,0.457116579,0.283513451,0.273856059,0.175212693,0.16003679,0.53529547,0.560128765,0.818808922,0.833984824,,,,,
1847,10623.60312,10.62360312,0.077719016,0.116348586,0.443320304,0.460795585,0.29248103,0.262819039,0.180731203,0.154288342,0.521039319,0.577144171,0.81352035,0.83996321,,,,,
1849,10303.19122,10.30319122,0.060243734,0.138882502,0.437341918,0.462635089,0.305817429,0.246033571,0.191538285,0.147390205,0.497585652,0.60151759,0.803403081,0.847551161,,,,,
1848,10156.33914,10.15633914,0.052195907,0.149689584,0.430673718,0.464014716,0.314095194,0.235456427,0.197286733,0.145090825,0.482869625,0.6137043,0.796964819,0.849160727,,,,,
4256,10589.04722,10.58904722,0.037020005,0.066681996,0.413658312,0.426304898,0.330420786,0.303058174,0.213842263,0.198896298,0.450678317,0.492986894,0.781099103,0.796045068,,,,,
637,11741.75146,11.74175146,0.117958151,0.105081628,0.449528627,0.447229248,0.262589101,0.269717176,0.164865486,0.172913313,0.567486779,0.552310876,0.83007588,0.822028052,,,,,
638,12258.5537,12.2585537,0.100252932,0.035640377,0.447919062,0.332720166,0.275005748,0.342607496,0.171303748,0.283513451,0.548171994,0.368360543,0.823177742,0.710968039,,,,,
7030,12447.12864,12.44712864,0.094274546,0.012416648,0.447689124,0.174522879,0.279604507,0.442860428,0.172913313,0.364681536,0.54196367,0.186939526,0.821568177,0.629799954,,,,,
7031,12809.86474,12.80986474,0.083467464,0.013566337,0.447689124,0.18877903,0.286272706,0.438721545,0.177512072,0.353874454,0.531156588,0.202345367,0.817429294,0.641066912,,,,,
7032,13245.02991,13.24502991,0.069901127,0.014716027,0.444010117,0.208323753,0.297079788,0.430673718,0.183950333,0.341227868,0.513911244,0.223039779,0.810991032,0.653713497,,,,,
7033,13749.37314,13.74937314,0.057484479,0.017015406,0.435272476,0.23177742,0.308806622,0.42055645,0.193377788,0.32559209,0.492756956,0.248792826,0.801563578,0.669349276,,,,,
7034,14367.9947,14.3679947,0.044837894,0.019314785,0.418716946,0.258450218,0.324442401,0.410209244,0.205794436,0.305817429,0.46355484,0.277765003,0.787997241,0.687974247,,,,,
3788,14391.50752,14.39150752,0.035870315,0.021384226,0.411588871,0.276615314,0.331340538,0.401471603,0.214991952,0.294320533,0.447459186,0.29799954,0.778799724,0.699471143,,,,,
3791,14296.13217,14.29613217,0.047367211,0.021844102,0.405840423,0.289491837,0.321913083,0.395263279,0.218900897,0.287422396,0.453207634,0.311335939,0.775120717,0.706599218,,,,,
3790,14335.63911,14.33563911,0.043228328,0.024143481,0.399862037,0.299839043,0.327891469,0.389744769,0.223499655,0.280754196,0.443090366,0.323982525,0.770981835,0.713727294,,,,,
3793,14429.1766,14.4291766,0.038859508,0.027362612,0.386985514,0.317774201,0.335479421,0.379627501,0.233616923,0.270177052,0.425845022,0.345136813,0.761324442,0.724764314,,,,,
2161,14755.59113,14.75559113,0.032881122,0.032651184,0.352034951,0.347436192,0.350885261,0.363761784,0.258910094,0.250862267,0.384916073,0.380087376,0.735801334,0.743849161,,,,,
630,8152.926202,8.152926202,0.236836054,0.159806852,0.414578064,0.478270867,0.208783628,0.220280524,0.133823868,0.135663371,0.651414118,0.638077719,0.860197747,0.858358243,,,,,
631,8767.759659,8.767759659,0.210623132,0.09818349,0.427224649,0.484019315,0.219130835,0.255920901,0.13796275,0.156817659,0.637847781,0.582202805,0.856978616,0.838123707,,,,,
632,9213.894436,9.213894436,0.195217291,0.110140262,0.432743159,0.488388135,0.225339158,0.246723385,0.141641757,0.149689584,0.627960451,0.598528397,0.853299609,0.845251782,,,,,
633,9628.804819,9.628804819,0.17659232,0.120487468,0.440561049,0.490227639,0.23177742,0.23844562,0.145320763,0.145090825,0.617153369,0.610715107,0.848930789,0.849160727,,,,,
634,9942.806123,9.942806123,0.16440561,0.099793056,0.444929869,0.481719936,0.235686365,0.253161646,0.149229708,0.159576914,0.609335479,0.581512991,0.845021844,0.834674638,,,,,
635,10287.0568,10.2870568,0.154058404,0.107610945,0.445619683,0.48677857,0.241204875,0.246263509,0.153828466,0.154058404,0.599678087,0.594389515,0.840882962,0.840653024,,,,,
636,10856.09429,10.85609429,0.135663371,0.090135663,0.447919062,0.4414808,0.252471833,0.2825937,0.158427225,0.180271327,0.583582433,0.531616464,0.836054265,0.814210163,,,,,
639,13378.0346,13.3780346,0.103242125,0.034030812,0.432053346,0.393193838,0.280064383,0.319613704,0.179121637,0.247643136,0.53529547,0.427224649,0.815359853,0.746838354,,,,,
640,13852.5531,13.8525531,0.091975167,0.037020005,0.428374339,0.405610485,0.289951713,0.313865256,0.184180271,0.237985744,0.520349506,0.44263049,0.810301219,0.756495746,,,,,
813,14015.2102,14.0152102,0.082547712,0.028052426,0.424235456,0.420096574,0.296849851,0.318693953,0.190848471,0.227638538,0.506783169,0.448149,0.803633019,0.766842952,,,,,
812,13499.04937,13.49904937,0.069211313,0.034950563,0.414578064,0.43711198,0.309956312,0.307656933,0.201195677,0.21522189,0.483789377,0.472062543,0.793745689,0.779719476,,,,,
815,12895.42535,12.89542535,0.050586342,0.047827087,0.401701541,0.452747758,0.325132214,0.293400782,0.217291331,0.200735801,0.452287882,0.500574845,0.777420097,0.793975627,,,,,
889,12469.46406,12.46946406,0.064382617,0.046217521,0.450678317,0.462405151,0.283973327,0.292251092,0.195907105,0.194067602,0.515060934,0.508622672,0.799034261,0.800873764,,,,,
891,12166.39588,12.16639588,0.056794665,0.047827087,0.446309496,0.454357324,0.288802023,0.293170844,0.203265118,0.19981605,0.503104162,0.50218441,0.791906185,0.795355254,,,,,
893,12469.31547,12.46931547,0.057944355,0.057024603,0.433892849,0.459875834,0.291561278,0.286502644,0.211542883,0.191538285,0.491837204,0.516900437,0.783398482,0.803403081,,,,,
817,12673.72514,12.67372514,0.048976776,0.029432053,0.441710738,0.449068751,0.292940906,0.331800414,0.211312946,0.184640147,0.490687514,0.478500805,0.78362842,0.810301219,,,,,
814,12158.68346,12.15868346,0.035870315,0.043918142,0.430213842,0.461255461,0.304897678,0.316164636,0.223959531,0.173603127,0.466084157,0.505173603,0.770981835,0.821338239,,,,,
818,11770.06243,11.77006243,0.027822488,0.055415038,0.415267878,0.470912854,0.315474822,0.302598298,0.236376178,0.166015176,0.443090366,0.526327891,0.758565187,0.82892619,,,,,
816,11410.87817,11.41087817,0.023913543,0.067141872,0.401471603,0.477351115,0.322602897,0.289491837,0.246953323,0.160956542,0.425385146,0.544492987,0.747988043,0.833984824,,,,,
820,11106.03497,11.10603497,0.020234537,0.075189699,0.389284893,0.481719936,0.329271097,0.279604507,0.255920901,0.158197287,0.40951943,0.556909634,0.738790527,0.836514141,,,,,
819,10647.50363,10.64750363,0.017935158,0.08944585,0.369050356,0.486548632,0.338928489,0.265348356,0.269027363,0.153598528,0.386985514,0.575994481,0.725914003,0.841342837,,,,,
822,10120.08841,10.12008841,0.014716027,0.109450448,0.34329731,0.487698321,0.351345137,0.251552081,0.285582893,0.146240515,0.358013336,0.59714877,0.709358473,0.848700851,,,,,
821,9848.365007,9.848365007,0.013566337,0.121177282,0.328121407,0.487008508,0.359392964,0.244424006,0.293860658,0.14233157,0.341687744,0.60818579,0.701080708,0.852609795,,,,,
824,9536.935897,9.536935897,0.011956772,0.141181881,0.311795815,0.48011037,0.365141412,0.235916303,0.306047367,0.137732812,0.323752587,0.621292251,0.688893999,0.857208554,,,,,
823,9018.047315,9.018047315,0.010347206,0.174982755,0.281903886,0.465854219,0.378937687,0.223039779,0.322832835,0.130144861,0.292251092,0.640836974,0.671188779,0.863876753,,,,,
826,8843.532821,8.843532821,0.009657393,0.034950563,0.268337549,0.265808232,0.385835824,0.446769372,0.329730973,0.246033571,0.277994941,0.300758795,0.663830766,0.747528167,,,,,
825,8527.652785,8.527652785,0.008737641,0.040469073,0.24833295,0.27707519,0.39733272,0.445159807,0.340538055,0.232237296,0.257070591,0.317544263,0.654403311,0.76270407,,,,,
828,8168.172943,8.168172943,0.008277765,0.049436652,0.212692573,0.295930099,0.414118188,0.435272476,0.35985284,0.214302138,0.220970338,0.345366751,0.635088526,0.780639227,,,,,
830,8087.082037,8.087082037,0.006898138,0.056104852,0.18762934,0.317084387,0.425615084,0.422395953,0.375028742,0.199586112,0.194527478,0.373189239,0.620142562,0.795585192,,,,,
827,8142.380263,8.142380263,0.0066682,0.058404231,0.173373189,0.326971718,0.429983904,0.415957691,0.384456197,0.19314785,0.180041389,0.385375948,0.610025293,0.80133364,,,,,
832,8225.992925,8.225992925,0.140951943,0.0618533,0.498505404,0.342607496,0.218900897,0.401931479,0.136583123,0.188549092,0.639457347,0.404460796,0.858358243,0.806392274,,,,,
829,8332.147336,8.332147336,0.124626351,0.066681996,0.501264659,0.356863647,0.227868476,0.389514831,0.141181881,0.181880892,0.625891009,0.423545643,0.853759485,0.813060474,,,,,
831,8438.317835,8.438317835,0.110830076,0.072200506,0.502414348,0.369510232,0.236836054,0.375488618,0.144860888,0.17774201,0.613244424,0.441710738,0.850080478,0.817199356,,,,,
833,8768.726962,8.768726962,0.086226719,0.088526098,0.500344907,0.388595079,0.254541274,0.349965509,0.153828466,0.167854679,0.586571626,0.477121177,0.8411129,0.827086687,,,,,
834,8996.410527,8.996410527,0.170154058,0.096803863,0.441250862,0.401471603,0.249022764,0.333869855,0.133823868,0.162106231,0.611404921,0.498275466,0.860427685,0.832145321,,,,,
835,9217.208194,9.217208194,0.156587721,0.099793056,0.443550241,0.410439181,0.257070591,0.326971718,0.137732812,0.157737411,0.600137963,0.510232237,0.857208554,0.837203955,,,,,
836,9522.336192,9.522336192,0.132214302,0.083467464,0.448378938,0.413198436,0.269027363,0.338468613,0.144171074,0.158657163,0.58059324,0.4966659,0.849620602,0.835134514,,,,,
837,9655.470602,9.655470602,0.122097034,0.088526098,0.447689124,0.419176822,0.277994941,0.332030352,0.146470453,0.15451828,0.569786158,0.50770292,0.847781099,0.839733272,,,,,
838,9859.052261,9.859052261,0.105081628,0.098643366,0.45251782,0.424465394,0.28696252,0.322143021,0.150379398,0.149689584,0.557599448,0.523108761,0.844561968,0.845251782,,,,,
839,10023.00853,10.02300853,0.085306967,0.113589331,0.452747758,0.429294091,0.29914923,0.307197057,0.157277535,0.144401012,0.538054725,0.542883421,0.837203955,0.850080478,,,,,
840,9482.643678,9.482643678,0.120487468,0.11151989,0.44699931,0.439411359,0.285582893,0.300988733,0.140951943,0.142101633,0.567486779,0.550931249,0.853069671,0.851919982,,,,,
842,9249.969781,9.249969781,0.108990573,0.12255691,0.443780179,0.441940676,0.296849851,0.291561278,0.145090825,0.138652564,0.552770752,0.564497586,0.849620602,0.856058864,,,,,
841,8895.11823,8.89511823,0.091055415,0.139342378,0.440101173,0.446769372,0.312945505,0.276385376,0.150839273,0.13244424,0.531156588,0.58611175,0.844102092,0.862497126,,,,,
844,8780.025508,8.780025508,0.072430444,0.154748218,0.435272476,0.457576454,0.328121407,0.255461026,0.158657163,0.126695792,0.50770292,0.612324672,0.835824327,0.867785698,,,,,
